client_name,group_name,subgroup_name,product_name,campaign_name,conversion_name,interaction_category,day,event_year,event_month,event_month_name,direct_conversions,view_through_conversions,in_platform_leads,total_interactions,cost,budget
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Cont. Ed - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2024-10-22,2024,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display - Outreach,Unknown,Other,2024-10-22,2024,10,Oct,0,0,0,0,64.56,96.35
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube,Unknown,Other,2024-10-22,2024,10,Oct,0,0,0,0,69.07,96.63
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2024-10-22,2024,10,Oct,0,0,0,0,25.42,38.33
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,submit_application_website,Other,2024-10-22,2024,10,Oct,2,0,0,2,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,submit_application_website,Other,2024-10-22,2024,10,Oct,0,2,0,2,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-22,2024,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-22,2024,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-22,2024,10,Oct,5,0,0,5,0,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2024-10-22,2024,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-10-22,2024,10,Oct,16.29,0,0,16.29,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2024-10-22,2024,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2024-10-23,2024,10,Oct,0,4,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2024-10-23,2024,10,Oct,7,0,0,7,0,0
Central Washington University,TRN,Transfer,Mobile Location Targeting,Central Washington University - Cont. Ed - Mobile Location Targeting,UG - Apply - Application Submission - Slate,Apply,2024-10-23,2024,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display - Outreach,UG - Apply - Application Submission - Slate,Apply,2024-10-23,2024,10,Oct,0,2,0,2,0,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display - Outreach,Unknown,Other,2024-10-23,2024,10,Oct,0,0,0,0,64.57,96.36
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube,Unknown,Other,2024-10-23,2024,10,Oct,0,0,0,0,68.98,96.5
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2024-10-23,2024,10,Oct,0,0,0,0,25.73,38.8
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,submit_application_website,Other,2024-10-23,2024,10,Oct,1,2,0,3,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,submit_application_website,Other,2024-10-23,2024,10,Oct,0,2,0,2,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-23,2024,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2024-10-23,2024,10,Oct,0,0,0,0,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-23,2024,10,Oct,0,0,0,0,0,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-23,2024,10,Oct,0,0,0,0,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,Transfer - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-10-23,2024,10,Oct,2,0,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-10-23,2024,10,Oct,19,0,0,19,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-10-23,2024,10,Oct,0,2,0,2,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,fb_pixel_lead,RFI/Lead Gen,2024-10-23,2024,10,Oct,0,1,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2024-10-23,2024,10,Oct,1,3,0,4,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2024-10-23,2024,10,Oct,0,1,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - Apply - Application Submission - Slate,Apply,2024-10-24,2024,10,Oct,8,0,0,8,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Apply - Application Submission - Slate,Apply,2024-10-24,2024,10,Oct,0,7,0,7,0,0
Central Washington University,UG,UG,Mobile Footprint,Central Washington University - UG - Mobile Footprint,UG - Apply - Application Submission - Slate,Apply,2024-10-24,2024,10,Oct,0,1,0,1,0,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display - Outreach,UG - Apply - Application Submission - Slate,Apply,2024-10-24,2024,10,Oct,0,2,0,2,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,Unknown,Other,2024-10-24,2024,10,Oct,0,0,0,0,25.82,38.93
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube,Unknown,Other,2024-10-24,2024,10,Oct,0,0,0,0,69.03,96.57
Central Washington University,UG,UG,Display,Central Washington University - UG - Display - Outreach,Unknown,Other,2024-10-24,2024,10,Oct,0,0,0,0,64.51,96.27
Central Washington University,UG,UG,TikTok,Central Washington University - UG - TikTok,form,Other,2024-10-24,2024,10,Oct,1,0,0,1,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,submit_application_website,Other,2024-10-24,2024,10,Oct,0,1,0,1,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,submit_application_website,Other,2024-10-24,2024,10,Oct,1,2,0,3,0,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat - Lead Gen,In-platform social lead gen,RFI/Lead Gen,2024-10-24,2024,10,Oct,0,0,0,0,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-24,2024,10,Oct,0,0,0,0,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-24,2024,10,Oct,2,0,0,2,0,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Meta,In-platform social lead gen,RFI/Lead Gen,2024-10-24,2024,10,Oct,1,0,0,1,0,0
Central Washington University,UG + TRN,UG + TRN,PPC,Central Washington University - UG/Transfer - PPC,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-10-24,2024,10,Oct,23.990000000000002,0,0,23.990000000000002,0,0
Central Washington University,UG,Parent,Meta,Central Washington University - Parents - Meta,fb_pixel_lead,RFI/Lead Gen,2024-10-24,2024,10,Oct,1,1,0,2,0,0
Central Washington University,TRN,Transfer,Meta,Central Washington University - Transfer - Meta,fb_pixel_lead,RFI/Lead Gen,2024-10-24,2024,10,Oct,2,1,0,3,0,0
Central Washington University,UG + TRN,UG + TRN,Display,Central Washington University - UG/Transfer - Display - Retargeting,UG - Visit - Form Submission,Visit/Event,2024-10-24,2024,10,Oct,0,1,0,1,0,0
